'년월'	'출발지(야간체류지) 시군코드'	'출발지역명'	'도착지 시군코드'	'도착지역명'	'10대남성 유입인구'	'20대남성 유입인구'	'30대남성 유입인구'	'40대남성 유입인구'	'50대남성 유입인구'	'60대남성 유입인구'	'70대남성 유입인구'	'10대여성 유입인구'	'20대여성 유입인구'	'30대여성 유입인구'	'40대여성 유입인구'	'50대여성 유입인구'	'60대여성 유입인구'	'70대여성 유입인구' 
'202006 '	'11710'	'서울특별시 송파구'	'41270'	'경기도 안산시'	'29.56'	'98.96'	'204.94'	'235.43'	'218.03'	'94.42'	'19.21'	'29.94'	'72.8'	'104.29'	'74.05'	'74.71'	'35.64'	'11.05'
'202006 '	'11740'	'서울특별시 강동구'	'41270'	'경기도 안산시'	'31.4'	'47.47'	'101.91'	'124.68'	'128.21'	'61.48'	'14.68'	'18.4'	'43.17'	'49.1'	'38.75'	'48.28'	'19.59'	'12.48'
'202006 '	'41130'	'경기도 성남시'	'41270'	'경기도 안산시'	'96.16'	'204.07'	'409.67'	'466.52'	'467.54'	'189.39'	'45.91'	'76.95'	'168.33'	'183.04'	'162.12'	'158.73'	'65.41'	'36.57'
'202005 '	'46790'	'전라남도 화순군'	'41270'	'경기도 안산시'	'0.36'	'0.49'	'0.36'	'0.95'	'3.51'	'0.46'	'0.24'	'0.13'	'0.27'	'0.44'	'0.33'	'0.56'	'0.72'	'0.41'
'202005 '	'46800'	'전라남도 장흥군'	'41270'	'경기도 안산시'	'0.09'	'0.49'	'1.12'	'1.24'	'0.7'	'2.49'	'0.5'	'0.44'	'1.19'	'0.14'	'4.42'	'2'	'0.82'	'1.65'
'202007 '	'11290'	'서울특별시 성북구'	'41270'	'경기도 안산시'	'20.82'	'92.18'	'87.33'	'105.79'	'96.52'	'46.67'	'15.38'	'24.49'	'82.35'	'59.59'	'42.86'	'41.91'	'23.94'	'13.91'
'202006 '	'26110'	'부산광역시 중구'	'41270'	'경기도 안산시'	'1.31'	'2.68'	'0.88'	'0.62'	'1.59'	'0.41'	'0.16'	'0'	'0'	'0.13'	'0.11'	'1.14'	'0.94'	'1.68'
'202006 '	'41150'	'경기도 의정부시'	'41270'	'경기도 안산시'	'33.45'	'33.59'	'67.77'	'108.38'	'88.31'	'24.88'	'10.9'	'15.08'	'25.45'	'29.55'	'36.42'	'26.99'	'14.87'	'11.07'
'202006 '	'41170'	'경기도 안양시'	'41270'	'경기도 안산시'	'209.09'	'661.12'	'1303.88'	'1442.91'	'1492.69'	'614.44'	'130.7'	'235.2'	'519.95'	'649.32'	'922.88'	'769.37'	'247.57'	'105.99'
'202006 '	'41830'	'경기도 양평군'	'41270'	'경기도 안산시'	'7.18'	'14.45'	'9.36'	'20.53'	'22.58'	'12.3'	'4.29'	'2.87'	'6.59'	'7.08'	'6.68'	'13.8'	'6.95'	'3.93'
'202005 '	'46810'	'전라남도 강진군'	'41270'	'경기도 안산시'	'0.18'	'1.4'	'0.7'	'1.56'	'2.96'	'0.63'	'0.61'	'0.64'	'0'	'0.35'	'1.56'	'0.48'	'0.58'	'3.21'
'202007 '	'28177'	'인천광역시 미추홀구'	'41270'	'경기도 안산시'	'101.37'	'225.09'	'442.52'	'466.82'	'429.29'	'155.79'	'44.47'	'80.21'	'135.61'	'156.82'	'148.03'	'183.41'	'79.65'	'35.74'
'202007 '	'28185'	'인천광역시 연수구'	'41270'	'경기도 안산시'	'120.53'	'247.92'	'450.92'	'609.25'	'538.74'	'161.82'	'26.81'	'91.8'	'155.01'	'174.25'	'229.84'	'195.6'	'54.23'	'27.05'
'202006 '	'31140'	'울산광역시 남구'	'41270'	'경기도 안산시'	'1.52'	'7.77'	'5.29'	'7.77'	'8.64'	'4.36'	'0.94'	'0.31'	'2.33'	'2.87'	'2.99'	'2.46'	'1.22'	'0.16'
'202006 '	'31170'	'울산광역시 동구'	'41270'	'경기도 안산시'	'0.25'	'5.75'	'8.39'	'3.23'	'4.66'	'2.11'	'0'	'4.99'	'3'	'3.09'	'2.21'	'1.9'	'1.01'	'0.03'
'202006 '	'42110'	'강원도 춘천시'	'41270'	'경기도 안산시'	'10.54'	'17.08'	'18.38'	'19.3'	'15.61'	'9.98'	'2.14'	'5.71'	'18.89'	'6.28'	'6.35'	'9.14'	'5'	'1.74'
'202005 '	'48880'	'경상남도 거창군'	'41270'	'경기도 안산시'	'0.72'	'2.22'	'3.84'	'7.35'	'5.09'	'1.03'	'0.59'	'0.76'	'0.4'	'1.23'	'1.75'	'1.09'	'0.65'	'3.71'
'202005 '	'48890'	'경상남도 합천군'	'41270'	'경기도 안산시'	'0'	'0.58'	'0.95'	'1.75'	'2.08'	'0.27'	'0.1'	'0'	'0.59'	'0'	'2.09'	'0.22'	'0.86'	'0.97'
'202007 '	'28200'	'인천광역시 남동구'	'41270'	'경기도 안산시'	'189.59'	'428.95'	'1139.58'	'1233.95'	'923.16'	'285.59'	'63.24'	'168.96'	'201.49'	'358.57'	'388.64'	'332.38'	'99.83'	'47.92'
'202006 '	'31200'	'울산광역시 북구'	'41270'	'경기도 안산시'	'2.47'	'3.93'	'5.32'	'9.02'	'6.22'	'1.79'	'0.07'	'2.05'	'2.54'	'1.28'	'1'	'2.53'	'0.39'	'2.62'
'202006 '	'42130'	'강원도 원주시'	'41270'	'경기도 안산시'	'15.68'	'40.4'	'33.52'	'52.27'	'40.44'	'14.71'	'5.27'	'14.82'	'26.2'	'16.57'	'19.55'	'14.52'	'6.79'	'6.67'
'202005 '	'48730'	'경상남도 함안군'	'41270'	'경기도 안산시'	'0.37'	'1.17'	'1.92'	'4.65'	'5.06'	'0.57'	'0.22'	'0.56'	'0.72'	'1.68'	'0.71'	'0.68'	'0.84'	'0'
'202005 '	'50110'	'제주특별자치도 제주시'	'41270'	'경기도 안산시'	'4.01'	'15.77'	'19.16'	'18.17'	'22.67'	'11.35'	'1.25'	'2.47'	'14.58'	'15.59'	'15.05'	'13.55'	'5.42'	'4.44'
'202006 '	'26500'	'부산광역시 수영구'	'41270'	'경기도 안산시'	'1.63'	'3.22'	'2.88'	'2.3'	'4.17'	'2.3'	'0.42'	'1.38'	'2.89'	'2.23'	'1.44'	'0.98'	'1.13'	'0.33'
'202006 '	'44130'	'충청남도 천안시'	'41270'	'경기도 안산시'	'54.45'	'154.38'	'164.89'	'152.76'	'130.99'	'45.25'	'11.63'	'57.4'	'106.95'	'71.51'	'43.74'	'47.84'	'17.23'	'13.45'
'202006 '	'44150'	'충청남도 공주시'	'41270'	'경기도 안산시'	'0.4'	'14.23'	'5.94'	'9.09'	'20.57'	'7.57'	'1.19'	'6.3'	'8.86'	'3.46'	'1.85'	'9.61'	'7.59'	'4.07'
'202006 '	'42210'	'강원도 속초시'	'41270'	'경기도 안산시'	'1.12'	'2.22'	'4.12'	'7.13'	'7.44'	'3.44'	'1.14'	'0.49'	'4.56'	'4.37'	'1.05'	'3.24'	'3.65'	'1.57'
'202006 '	'42230'	'강원도 삼척시'	'41270'	'경기도 안산시'	'0.45'	'3.46'	'2.2'	'1.81'	'9.73'	'2.13'	'2.21'	'0.58'	'4.47'	'0.27'	'2.65'	'4.65'	'2.74'	'2.32'
'202005 '	'48740'	'경상남도 창녕군'	'41270'	'경기도 안산시'	'0'	'1.61'	'4.71'	'1.84'	'3.78'	'2.92'	'0.63'	'0.52'	'0.21'	'0.09'	'0.42'	'1.01'	'1.08'	'0'
'202005 '	'48820'	'경상남도 고성군'	'41270'	'경기도 안산시'	'2.36'	'3.42'	'0.22'	'3.1'	'2.07'	'0.17'	'0'	'3.41'	'0.23'	'0.13'	'0.85'	'0.92'	'0.05'	'2.05'
'202006 '	'26530'	'부산광역시 사상구'	'41270'	'경기도 안산시'	'1.73'	'5.15'	'6.17'	'3.18'	'5.81'	'2.92'	'0.81'	'2.38'	'1.68'	'1.98'	'1.16'	'2.75'	'0.29'	'1.4'
'202006 '	'44180'	'충청남도 보령시'	'41270'	'경기도 안산시'	'3.15'	'19.33'	'10.8'	'31.38'	'34.79'	'14.4'	'4.27'	'2.24'	'15.82'	'10.8'	'6.84'	'14.46'	'10'	'5.4'
'202006 '	'46900'	'전라남도 진도군'	'41270'	'경기도 안산시'	'1.12'	'0.4'	'0.49'	'1.48'	'2.66'	'0.78'	'1.85'	'0.06'	'0.34'	'0.44'	'0.28'	'1.88'	'3.57'	'2.06'
'202006 '	'42720'	'강원도 홍천군'	'41270'	'경기도 안산시'	'2.14'	'8.92'	'5.64'	'5.72'	'16.68'	'10.39'	'2.7'	'0.67'	'2.93'	'3.57'	'4.37'	'5.77'	'6.38'	'3.46'
'202005 '	'48240'	'경상남도 사천시'	'41270'	'경기도 안산시'	'2.16'	'4.37'	'7.92'	'8.84'	'8.65'	'2.65'	'0.64'	'1.39'	'2.58'	'4.44'	'2.48'	'4.03'	'1.43'	'2.67'
'202005 '	'48840'	'경상남도 남해군'	'41270'	'경기도 안산시'	'0'	'1.66'	'1.12'	'1.13'	'2.51'	'1.74'	'0.47'	'0'	'0.39'	'0.03'	'2.24'	'5.14'	'0.41'	'2.84'
'202006 '	'26320'	'부산광역시 북구'	'41270'	'경기도 안산시'	'3.56'	'10.92'	'3.87'	'7.51'	'11.01'	'5.16'	'1.12'	'6.35'	'2.07'	'0.98'	'1.1'	'1.56'	'0.89'	'0.88'
'202006 '	'26710'	'부산광역시 기장군'	'41270'	'경기도 안산시'	'1.59'	'4.63'	'6.22'	'4.41'	'3.04'	'2.48'	'0.31'	'0.97'	'0.72'	'1.81'	'0.45'	'1.06'	'0.33'	'0'
'202006 '	'27110'	'대구광역시 중구'	'41270'	'경기도 안산시'	'0'	'3.37'	'2.72'	'1.47'	'1.82'	'1.21'	'0.48'	'0.23'	'1.47'	'1.44'	'0.06'	'0.43'	'0.6'	'0.17'
'202008 '	'28185'	'인천광역시 연수구'	'41270'	'경기도 안산시'	'148.34'	'218.98'	'416.34'	'543'	'496.8'	'143.32'	'23.49'	'121.14'	'159.05'	'174.24'	'219.5'	'177.99'	'47.03'	'22.02'
'202008 '	'41650'	'경기도 포천시'	'41270'	'경기도 안산시'	'12.75'	'26.49'	'23.74'	'36.24'	'32.36'	'18.84'	'2.28'	'7.52'	'10.52'	'16.53'	'11.07'	'15.76'	'5.48'	'5.13'
'202008 '	'41670'	'경기도 여주시'	'41270'	'경기도 안산시'	'7'	'20.8'	'23.8'	'19.72'	'28.29'	'11.02'	'4.64'	'6.75'	'10.36'	'9.26'	'7.59'	'14.41'	'7.32'	'6.61'
'202007 '	'46780'	'전라남도 보성군'	'41270'	'경기도 안산시'	'0.15'	'0.97'	'0.12'	'0.9'	'1.53'	'1.25'	'0.66'	'1.69'	'0'	'0.07'	'0.17'	'0.36'	'1.18'	'0.53'
'202007 '	'46860'	'전라남도 함평군'	'41270'	'경기도 안산시'	'0'	'0.57'	'2.18'	'1.69'	'1.76'	'0.37'	'1.34'	'0.88'	'0'	'0.37'	'1.11'	'1.14'	'0.61'	'3.11'
'202007 '	'46870'	'전라남도 영광군'	'41270'	'경기도 안산시'	'0.73'	'1.88'	'2.08'	'7.86'	'3.38'	'3.39'	'1.4'	'0.4'	'0.94'	'0.74'	'1.41'	'0.49'	'1.96'	'1.85'
'202008 '	'11110'	'서울특별시 종로구'	'41270'	'경기도 안산시'	'9.69'	'27.6'	'26.99'	'34.01'	'36.04'	'13.8'	'5.57'	'23.68'	'34.02'	'17.19'	'15.15'	'17.09'	'6.93'	'7.09'
'202008 '	'28200'	'인천광역시 남동구'	'41270'	'경기도 안산시'	'232.16'	'371.8'	'978.32'	'1080.92'	'811.43'	'269.76'	'52.69'	'183.91'	'184.96'	'330.15'	'363'	'310.25'	'92.93'	'39.76'
'202008 '	'41500'	'경기도 이천시'	'41270'	'경기도 안산시'	'27.91'	'61.05'	'61.37'	'71.36'	'58.7'	'18.13'	'4.74'	'31.11'	'38.24'	'35.62'	'32.33'	'28.04'	'14.07'	'10.38'
'202008 '	'45110'	'전라북도 전주시'	'41270'	'경기도 안산시'	'25.78'	'34.28'	'23.49'	'50.12'	'40.12'	'12.92'	'6'	'55.3'	'35.91'	'19.29'	'23.91'	'16.82'	'14.12'	'11.4'
'202007 '	'46790'	'전라남도 화순군'	'41270'	'경기도 안산시'	'0'	'2.13'	'1'	'3.62'	'3.56'	'0.31'	'0.26'	'0.38'	'0.44'	'0.25'	'1.28'	'0.63'	'1.16'	'2.74'
'202007 '	'48860'	'경상남도 산청군'	'41270'	'경기도 안산시'	'0.4'	'1.28'	'0.4'	'0.45'	'2.68'	'0.26'	'0.17'	'0.24'	'0'	'0.46'	'0.55'	'0.29'	'0.65'	'0.14'
'202008 '	'11140'	'서울특별시 중구'	'41270'	'경기도 안산시'	'7.54'	'28.88'	'34.82'	'26.76'	'31.58'	'13.86'	'4.28'	'15.52'	'28.71'	'27.92'	'16.57'	'12.76'	'8.57'	'6.93'
'202008 '	'41550'	'경기도 안성시'	'41270'	'경기도 안산시'	'32.23'	'75.19'	'75.93'	'77.31'	'75.1'	'25.97'	'5.38'	'37.61'	'40.4'	'37.64'	'25.99'	'32.79'	'9.86'	'11.25'
'202008 '	'47830'	'경상북도 고령군'	'41270'	'경기도 안산시'	'0.23'	'0.73'	'1.09'	'1.79'	'1.18'	'0.35'	'0.3'	'0'	'0.42'	'0'	'0.2'	'0.62'	'1.49'	'0'
'202008 '	'29110'	'광주광역시 동구'	'41270'	'경기도 안산시'	'1.54'	'2.45'	'1.65'	'2.38'	'3.43'	'1.2'	'0.46'	'1.58'	'3.84'	'1.21'	'0.76'	'0.81'	'0.98'	'1.3'
'202007 '	'48870'	'경상남도 함양군'	'41270'	'경기도 안산시'	'4.75'	'0.83'	'0.2'	'2.05'	'1.78'	'1.58'	'0.88'	'0.14'	'0.19'	'0.07'	'0.51'	'2.48'	'1.22'	'2.28'
'202007 '	'48880'	'경상남도 거창군'	'41270'	'경기도 안산시'	'1.65'	'1.97'	'3.45'	'7.7'	'2.6'	'1.75'	'1.77'	'0'	'0.2'	'0.22'	'0.25'	'1.78'	'0.84'	'4.97'
'202008 '	'11170'	'서울특별시 용산구'	'41270'	'경기도 안산시'	'23.29'	'36.27'	'72.16'	'67.06'	'76.62'	'42.57'	'12.01'	'23.62'	'49.5'	'39.43'	'32.35'	'31.6'	'20.38'	'7.83'
'202007 '	'41410'	'경기도 군포시'	'41270'	'경기도 안산시'	'239.08'	'573.7'	'1185.64'	'1175.06'	'1104.65'	'380.31'	'123.39'	'218.5'	'452.79'	'732.34'	'767.37'	'669'	'214.25'	'107.69'
'202008 '	'41570'	'경기도 김포시'	'41270'	'경기도 안산시'	'57.87'	'63.34'	'145.02'	'176.31'	'108.93'	'51.86'	'11.07'	'45.27'	'33'	'57.97'	'57.73'	'35.38'	'20.01'	'14.62'
'202008 '	'44760'	'충청남도 부여군'	'41270'	'경기도 안산시'	'1.17'	'1.5'	'3.89'	'5.94'	'5.24'	'8.24'	'2.2'	'4.92'	'3.43'	'3.23'	'3.15'	'5.82'	'8.71'	'11.34'
'202008 '	'29140'	'광주광역시 서구'	'41270'	'경기도 안산시'	'7.11'	'13.89'	'9.07'	'15'	'8.99'	'4.18'	'1.42'	'6.49'	'9.15'	'5.82'	'9.13'	'5.43'	'3.75'	'0.68'
'202007 '	'41290'	'경기도 과천시'	'41270'	'경기도 안산시'	'20.61'	'59.05'	'57.55'	'106.45'	'120.02'	'31.73'	'15.1'	'20.74'	'24.28'	'43.98'	'80.81'	'69.86'	'13.91'	'7.67'
'202007 '	'41430'	'경기도 의왕시'	'41270'	'경기도 안산시'	'70.08'	'177.38'	'310.88'	'398.5'	'398.39'	'149.25'	'32.95'	'65.14'	'127.26'	'144.79'	'210'	'205.47'	'58.32'	'24.29'
'202008 '	'44770'	'충청남도 서천군'	'41270'	'경기도 안산시'	'4.76'	'3.07'	'3.98'	'6.72'	'7.95'	'6.05'	'3.22'	'3.2'	'4.77'	'1.12'	'3.87'	'2.39'	'1.65'	'18.11'
'202008 '	'44790'	'충청남도 청양군'	'41270'	'경기도 안산시'	'9.66'	'4.86'	'3.96'	'3.81'	'6.97'	'7.05'	'5.14'	'0.8'	'1.56'	'0.77'	'1.06'	'2.17'	'3.12'	'11.03'
'202008 '	'45130'	'전라북도 군산시'	'41270'	'경기도 안산시'	'24.52'	'26.14'	'22.06'	'38.97'	'37.23'	'15.78'	'4.49'	'12.46'	'27.32'	'15.61'	'13.57'	'13.16'	'11.03'	'5.62'
'202008 '	'47760'	'경상북도 영양군'	'41270'	'경기도 안산시'	'0.25'	'0'	'0.31'	'0.86'	'1.52'	'1.22'	'0.09'	'1.1'	'0'	'1.4'	'0'	'0'	'1.05'	'2.4'
'202007 '	'41310'	'경기도 구리시'	'41270'	'경기도 안산시'	'8.63'	'20.08'	'37.23'	'49.69'	'41.9'	'15.64'	'3.71'	'11.28'	'10.38'	'17.37'	'13.81'	'14.82'	'6.28'	'2.6'
'202007 '	'41450'	'경기도 하남시'	'41270'	'경기도 안산시'	'19.3'	'34.05'	'70.15'	'87.67'	'60.86'	'23.5'	'7.25'	'24.03'	'18.75'	'27'	'25.15'	'21.04'	'12.1'	'3.41'
'202007 '	'44130'	'충청남도 천안시'	'41270'	'경기도 안산시'	'47.57'	'170.79'	'167.61'	'166.37'	'142.42'	'39.12'	'12.35'	'63.2'	'120.82'	'76.78'	'48.67'	'49.34'	'15.83'	'14.76'
'202007 '	'44150'	'충청남도 공주시'	'41270'	'경기도 안산시'	'2.71'	'13.16'	'4.88'	'12.73'	'19.27'	'11.51'	'3.08'	'2.9'	'10.89'	'4.15'	'5.64'	'9.3'	'5.08'	'2.64'
'202008 '	'47250'	'경상북도 상주시'	'41270'	'경기도 안산시'	'4.99'	'6.19'	'6.83'	'3.05'	'7.03'	'5.28'	'1.56'	'0.64'	'4.61'	'1.05'	'5.19'	'7.97'	'2.74'	'4.13'
'202008 '	'47280'	'경상북도 문경시'	'41270'	'경기도 안산시'	'6.11'	'3.38'	'4.52'	'5.32'	'11.27'	'2.71'	'1.48'	'4.23'	'3.3'	'3.65'	'1.37'	'6.81'	'3.47'	'2.59'
'202008 '	'47770'	'경상북도 영덕군'	'41270'	'경기도 안산시'	'1.06'	'0.65'	'0.32'	'0.43'	'2.12'	'1.79'	'0.4'	'0.34'	'0'	'0.42'	'0.94'	'2.84'	'1.75'	'0.28'
'202008 '	'47820'	'경상북도 청도군'	'41270'	'경기도 안산시'	'1.14'	'0'	'0'	'0.38'	'3.53'	'0.6'	'0.41'	'0.93'	'0.34'	'0.42'	'0.4'	'0.48'	'0.8'	'0.23'
'202007 '	'43740'	'충청북도 영동군'	'41270'	'경기도 안산시'	'0.9'	'7.24'	'4.03'	'3.37'	'4.86'	'3.36'	'1.45'	'1.59'	'4.21'	'0'	'0.6'	'2.25'	'1.35'	'1.68'
'202007 '	'43745'	'충청북도 증평군'	'41270'	'경기도 안산시'	'0.53'	'3.96'	'10.53'	'5.46'	'6.08'	'2.11'	'0.5'	'1.62'	'1.32'	'2.4'	'5.04'	'2.32'	'1.89'	'0.1'
'202007 '	'44180'	'충청남도 보령시'	'41270'	'경기도 안산시'	'4.38'	'18.16'	'17.58'	'30.08'	'34.21'	'11.85'	'8.13'	'2.88'	'4.6'	'8.13'	'6.55'	'7.99'	'8.48'	'5.28'
'202008 '	'47290'	'경상북도 경산시'	'41270'	'경기도 안산시'	'5.3'	'15.18'	'10.62'	'13.69'	'11.21'	'2.48'	'0.24'	'8.14'	'8.66'	'4.13'	'3.16'	'4.71'	'0.64'	'1.54'
'202008 '	'26500'	'부산광역시 수영구'	'41270'	'경기도 안산시'	'1.75'	'1.82'	'3.99'	'3.15'	'4.44'	'1.96'	'0.95'	'1.39'	'2.17'	'2.71'	'2.22'	'1.07'	'2.08'	'1.39'
'202007 '	'43750'	'충청북도 진천군'	'41270'	'경기도 안산시'	'6.6'	'12.81'	'22.09'	'22.12'	'27.34'	'13.58'	'2.25'	'1.23'	'3.37'	'4.43'	'6.9'	'4.97'	'4.19'	'2.96'
'202007 '	'46800'	'전라남도 장흥군'	'41270'	'경기도 안산시'	'0.95'	'0.95'	'0.69'	'2.48'	'2.07'	'3.21'	'0.34'	'0.16'	'0.15'	'0.13'	'1.12'	'0.86'	'0.9'	'0.69'
'202007 '	'46880'	'전라남도 장성군'	'41270'	'경기도 안산시'	'1.06'	'3.41'	'1.19'	'2.17'	'2.3'	'1.04'	'0.86'	'2.34'	'0.38'	'2.03'	'0.78'	'0.94'	'0.28'	'1.8'
'202007 '	'46890'	'전라남도 완도군'	'41270'	'경기도 안산시'	'1.72'	'1.49'	'4.36'	'1.78'	'3.31'	'2.73'	'3.04'	'0'	'0.73'	'0.39'	'2.92'	'1.34'	'1.82'	'3.48'
'202008 '	'28237'	'인천광역시 부평구'	'41270'	'경기도 안산시'	'134.05'	'211.03'	'482'	'503.82'	'440.66'	'185.44'	'33.73'	'107.23'	'131.19'	'156.5'	'180.56'	'154.12'	'68.19'	'36.12'
'202008 '	'28245'	'인천광역시 계양구'	'41270'	'경기도 안산시'	'67.23'	'104.68'	'193.73'	'277.97'	'247.18'	'77.43'	'11.32'	'51.89'	'60.85'	'86.34'	'86.07'	'82.29'	'23.62'	'10.4'
'202007 '	'43110'	'충청북도 청주시'	'41270'	'경기도 안산시'	'64.45'	'102.55'	'97.32'	'92.57'	'79.15'	'29.66'	'5.34'	'31.39'	'52.93'	'45.8'	'27.52'	'31.87'	'13.87'	'10.27'
'202007 '	'43130'	'충청북도 충주시'	'41270'	'경기도 안산시'	'5.67'	'47.94'	'18.56'	'38.79'	'52.23'	'23.23'	'3.92'	'12.97'	'19.3'	'7.23'	'10.94'	'19.41'	'10.54'	'4.88'
'202007 '	'46810'	'전라남도 강진군'	'41270'	'경기도 안산시'	'1.02'	'0.43'	'0.57'	'0.03'	'1.28'	'0.89'	'0.5'	'0.11'	'0.07'	'0.37'	'0.73'	'1.14'	'0.89'	'2.17'
'202007 '	'46900'	'전라남도 진도군'	'41270'	'경기도 안산시'	'6.29'	'0.82'	'0.33'	'1.03'	'1.72'	'1.97'	'1'	'5.4'	'1.63'	'0.12'	'0.54'	'1.93'	'0.98'	'2.65'
'202008 '	'41590'	'경기도 화성시'	'41270'	'경기도 안산시'	'610.57'	'805.36'	'1642.29'	'1554.66'	'1144.44'	'536.38'	'166.72'	'703.54'	'489.65'	'936.26'	'827.36'	'784.62'	'338.59'	'170.27'
'202007 '	'46230'	'전라남도 광양시'	'41270'	'경기도 안산시'	'0.99'	'10.09'	'5.18'	'10.97'	'6.75'	'6.93'	'0.9'	'0.54'	'1.68'	'2.22'	'1.54'	'2.32'	'2'	'1.14'
'202007 '	'46710'	'전라남도 담양군'	'41270'	'경기도 안산시'	'0'	'1.13'	'2.06'	'2.74'	'5.83'	'0.26'	'1.14'	'0.31'	'0'	'0.36'	'0.67'	'0.72'	'1.38'	'0.11'
'202007 '	'46820'	'전라남도 해남군'	'41270'	'경기도 안산시'	'0.33'	'1.53'	'4.07'	'4.92'	'1.98'	'2.18'	'0.5'	'0.34'	'0.85'	'0.58'	'0.35'	'2.37'	'2.56'	'2.66'
'202007 '	'48890'	'경상남도 합천군'	'41270'	'경기도 안산시'	'0'	'0.21'	'0.17'	'0.44'	'1.11'	'1.42'	'0.4'	'0'	'1.75'	'0.24'	'0.06'	'0.13'	'1.08'	'0.12'
'202008 '	'11200'	'서울특별시 성동구'	'41270'	'경기도 안산시'	'44.77'	'51.73'	'53.43'	'64.52'	'75.24'	'33.42'	'8.68'	'19.36'	'43.94'	'38.64'	'29.8'	'34.41'	'12.94'	'10.52'
'202008 '	'11215'	'서울특별시 광진구'	'41270'	'경기도 안산시'	'40.91'	'65.67'	'74.86'	'84.64'	'74.54'	'39.63'	'7.34'	'39.01'	'77.52'	'43.37'	'39.16'	'37.76'	'14.93'	'6.18'
'202008 '	'41610'	'경기도 광주시'	'41270'	'경기도 안산시'	'35.46'	'57.74'	'160.28'	'140.78'	'98.6'	'45.66'	'9.11'	'36.54'	'34.74'	'61.96'	'51.88'	'39.06'	'19.31'	'7.07'
'202007 '	'46720'	'전라남도 곡성군'	'41270'	'경기도 안산시'	'0.53'	'1.39'	'0.27'	'2.43'	'0.91'	'0.8'	'0.22'	'0'	'0.12'	'0'	'0.19'	'0.24'	'0.81'	'1'
'202007 '	'50110'	'제주특별자치도 제주시'	'41270'	'경기도 안산시'	'9.9'	'24.52'	'8.7'	'21.66'	'23.22'	'7.97'	'2.87'	'4.13'	'15.6'	'10.47'	'11.54'	'11.4'	'4.94'	'4.2'
'202007 '	'50130'	'제주특별자치도 서귀포시'	'41270'	'경기도 안산시'	'2.84'	'6.71'	'5.74'	'9.3'	'9.98'	'3.28'	'1.57'	'17.35'	'5.49'	'4.06'	'9.01'	'4.39'	'2.64'	'1.32'
'202008 '	'11230'	'서울특별시 동대문구'	'41270'	'경기도 안산시'	'35.82'	'66.47'	'62.4'	'84.38'	'66.6'	'35.29'	'10.47'	'25.5'	'59.93'	'37.92'	'34.65'	'35.32'	'14.91'	'11.87'
'202008 '	'44800'	'충청남도 홍성군'	'41270'	'경기도 안산시'	'15.56'	'13.98'	'11.15'	'10.71'	'15.87'	'14.53'	'3.59'	'5.75'	'10.88'	'5.63'	'9.5'	'9.15'	'7.56'	'9.27'
'202007 '	'46730'	'전라남도 구례군'	'41270'	'경기도 안산시'	'0.53'	'0.32'	'0.56'	'2.18'	'1.9'	'1.21'	'0.65'	'0'	'0.12'	'0.14'	'0.53'	'0.47'	'1.35'	'1.79'
'202007 '	'48820'	'경상남도 고성군'	'41270'	'경기도 안산시'	'0'	'2.81'	'0.73'	'2.06'	'2.76'	'0.47'	'0'	'1.05'	'0'	'0.18'	'0.57'	'0.58'	'0.29'	'0.23'
'202007 '	'41360'	'경기도 남양주시'	'41270'	'경기도 안산시'	'41.43'	'70.76'	'139.44'	'188.11'	'132.56'	'57.15'	'10.04'	'34.57'	'51.43'	'56.43'	'60.75'	'47.34'	'24.17'	'11.32'
'202007 '	'41460'	'경기도 용인시'	'41270'	'경기도 안산시'	'134.8'	'286.12'	'497.92'	'666.66'	'542.77'	'211.61'	'70.75'	'150.96'	'176.73'	'289.07'	'240.54'	'179.33'	'90.14'	'38.63'
'202007 '	'41480'	'경기도 파주시'	'41270'	'경기도 안산시'	'27.97'	'56.98'	'101.46'	'134.45'	'107.76'	'32.75'	'13.02'	'34.8'	'49.55'	'41.85'	'40.92'	'31.68'	'14.67'	'8.77'
'202008 '	'44810'	'충청남도 예산군'	'41270'	'경기도 안산시'	'3.14'	'20.92'	'13.77'	'15.41'	'21.51'	'17.93'	'6.94'	'4.69'	'5.98'	'9.62'	'8.51'	'14.56'	'7.81'	'6.11'
'202008 '	'44825'	'충청남도 태안군'	'41270'	'경기도 안산시'	'2.57'	'7.83'	'11.73'	'16.28'	'23.55'	'14.38'	'9.87'	'10.68'	'6.71'	'6.91'	'10.24'	'15.5'	'12.24'	'12.23'
'202007 '	'48840'	'경상남도 남해군'	'41270'	'경기도 안산시'	'1.45'	'0.17'	'0.04'	'0.43'	'1.98'	'0.96'	'0.35'	'0.03'	'0.33'	'0.11'	'0.59'	'3.73'	'1.35'	'0.4'
'202007 '	'48850'	'경상남도 하동군'	'41270'	'경기도 안산시'	'2.6'	'2.49'	'1.56'	'0.59'	'2.08'	'1.82'	'0.24'	'0.26'	'0.23'	'0.36'	'0.09'	'1.55'	'1.95'	'0.45'
'202007 '	'41370'	'경기도 오산시'	'41270'	'경기도 안산시'	'60.96'	'111.41'	'225.4'	'190.13'	'126.51'	'48.83'	'9.94'	'51.61'	'62.42'	'99.37'	'67.73'	'63.68'	'17.66'	'7.6'
